DATE,ACTION,PRICE,PROFIT,TOTAL_BALANCE
2024-03-23T16:00:00.000Z,BUY,65147.5,-5.084468306601623,1166.110889396495
2024-03-23T17:30:00.000Z,SELL,65714.7,0,1166.110889396495
2024-03-23T19:45:00.000Z,BUY,64867.4,15.035384116272997,1181.146273512768
2024-03-24T00:30:00.000Z,BUY,64416.4,0,1181.146273512768
2024-03-24T03:15:00.000Z,SELL,64019.8,-7.2721017019759255,1173.874171810792
2024-03-24T09:30:00.000Z,SELL,64929.9,0,1173.874171810792
2024-03-24T10:30:00.000Z,BUY,65215.7,-5.167006853599331,1168.7071649571926
2024-03-24T20:45:00.000Z,SELL,66292.7,0,1168.7071649571926
2024-03-24T22:15:00.000Z,BUY,66892.1,-10.567122393194898,1158.1400425639977
2024-03-24T23:45:00.000Z,SELL,67318.1,0,1158.1400425639977
2024-03-25T14:00:00.000Z,BUY,68046.6,-12.533108049809371,1145.6069345141882
2024-03-25T15:30:00.000Z,SELL,69535,0,1145.6069345141882
2024-03-25T16:00:00.000Z,BUY,69844.6,-5.100739295687055,1140.506195218501
2024-03-26T08:00:00.000Z,SELL,70535,0,1140.506195218501
2024-03-26T09:30:00.000Z,BUY,71082.4,-8.851110672185452,1131.6550845463155
2024-03-26T15:00:00.000Z,BUY,70377.6,0,1131.6550845463155
2024-03-26T16:30:00.000Z,SELL,69932.2,-7.161926161973963,1124.4931583843415
2024-03-27T14:00:00.000Z,SELL,69966.2,0,1124.4931583843415
2024-03-27T16:00:00.000Z,BUY,68922,16.7823285527144,1141.275486937056
2024-03-28T07:30:00.000Z,SELL,70407.3,0,1141.275486937056
2024-03-28T09:15:00.000Z,BUY,70801.8,-6.394694578497806,1134.8807923585582
2024-03-28T14:00:00.000Z,SELL,70924.5,0,1134.8807923585582
2024-03-28T14:45:00.000Z,BUY,71330,-6.488507656753242,1128.392284701805
2024-03-28T15:30:00.000Z,SELL,71117.8,0,1128.392284701805
2024-03-29T07:45:00.000Z,BUY,70058.5,16.80740893538081,1145.1996936371859
2024-03-29T08:45:00.000Z,BUY,70013.2,0,1145.1996936371859
2024-03-29T09:45:00.000Z,SELL,69699,-5.139341491901534,1140.0603521452842
2024-03-29T16:30:00.000Z,BUY,69442.9,0,1140.0603521452842
2024-03-31T06:00:00.000Z,SELL,70428.6,16.182467741261096,1156.2428198865452
2024-03-31T12:45:00.000Z,SELL,70482.1,0,1156.2428198865452
2024-03-31T18:45:00.000Z,BUY,71056.2,-9.417979925354885,1146.8248399611903
2024-03-31T20:00:00.000Z,SELL,71135.1,0,1146.8248399611903
2024-04-01T06:00:00.000Z,BUY,69212.2,31.000581776948124,1177.8254217381384
2024-04-01T06:45:00.000Z,BUY,69682.9,0,1177.8254217381384
2024-04-01T10:30:00.000Z,SELL,69382.1,-5.084316049688207,1172.7411056884503
